🇨🇳央视频道,#genre#
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
江苏卫视,http://[2409:8087:1a15:10d1::33]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
江苏卫视,http://39.135.136.69/wh7f454c46tw3465712413_-1731433207/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8?icpid=88888888&RTS=1749481084&from=5&hms_devid=1141&online=1749481084&vqe=3
北京卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225728/.m3u8
北京卫视,http://39.134.65.196/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.67.155/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.249/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.251/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.247/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.215/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.207/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.211/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.66.37:80/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.243/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.213/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.209/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.194/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.247/PLTV/88888888/224/3221225931/1.m3u8
北京卫视,http://39.135.136.67/PLTV/88888888/224/3221225931/1.m3u8
北京卫视,http://39.134.65.211/PLTV/88888888/224/3221225931/1.m3u8
北京卫视,http://39.134.65.245/PLTV/88888888/224/3221225931/1.m3u8
北京卫视,http://39.134.65.251/PLTV/88888888/224/3221225931/1.m3u8
北京卫视,http://39.134.65.209/PLTV/88888888/224/3221225931/1.m3u8
北京卫视,http://39.134.65.249/PLTV/88888888/224/3221225931/1.m3u8
北京卫视,http://39.134.65.215/PLTV/88888888/224/3221225931/1.m3u8
北京卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226450/.m3u8
北京卫视,http://[2409:8087:1a15:10d1::38]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
北京卫视,http://39.135.136.69/wh7f454c46tw3438631511_-1542195914/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8?icpid=88888888&RTS=1749481057&from=5&hms_devid=1141&online=1749481057&vqe=3
辽宁卫视,http://39.134.67.134/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226546/.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
辽宁卫视,http://[2409:8087:1a15:10d1::37]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
辽宁卫视,http://39.134.67.137/wh7f454c46tw3500651071_256482992/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8?icpid=88888888&RTS=1749481119&from=5&hms_devid=712&online=1749481119&vqe=3
辽宁卫视,http://39.134.65.213/PLTV/88888888/224/3221225499/1.m3u8
辽宁卫视,http://39.134.67.155/PLTV/88888888/224/3221225499/1.m3u8
辽宁卫视,http://39.134.66.2:80/PLTV/88888888/224/3221225499/1.m3u8
辽宁卫视,http://39.134.65.207/PLTV/88888888/224/3221225499/1.m3u8
辽宁卫视,http://39.134.65.209/PLTV/88888888/224/3221225499/1.m3u8
辽宁卫视,http://39.134.65.200/PLTV/88888888/224/3221225499/1.m3u8
辽宁卫视,http://39.134.65.194/PLTV/88888888/224/3221225499/1.m3u8
辽宁卫视,http://39.134.65.251/PLTV/88888888/224/3221225499/1.m3u8
辽宁卫视,http://39.134.65.211/PLTV/88888888/224/3221225499/1.m3u8
辽宁卫视,http://39.134.65.196/PLTV/88888888/224/3221225499/1.m3u8
辽宁卫视,http://39.134.65.198/PLTV/88888888/224/3221225499/1.m3u8
辽宁卫视,http://39.134.65.247/PLTV/88888888/224/3221225499/1.m3u8
辽宁卫视,http://39.134.65.249/PLTV/88888888/224/3221225499/1.m3u8
天津卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225740/.m3u8
天津卫视,http://39.134.65.239/PLTV/88888888/224/3221225665/1.m3u8
天津卫视,http://39.134.65.245/PLTV/88888888/224/3221225665/1.m3u8
天津卫视,http://39.134.65.247/PLTV/88888888/224/3221225665/1.m3u8
天津卫视,http://39.134.67.154/PLTV/88888888/224/3221225665/1.m3u8
天津卫视,http://39.134.66.44:80/PLTV/88888888/224/3221225665/1.m3u8
天津卫视,http://39.134.65.249/PLTV/88888888/224/3221225665/1.m3u8
天津卫视,http://39.134.65.198/PLTV/88888888/224/3221225665/1.m3u8
天津卫视,http://39.134.65.200/PLTV/88888888/224/3221225665/1.m3u8
天津卫视,http://39.134.65.251/PLTV/88888888/224/3221225665/1.m3u8
天津卫视,http://39.134.65.249/PLTV/88888888/224/3221225972/1.m3u8
天津卫视,http://39.134.67.110/PLTV/88888888/224/3221225972/1.m3u8
天津卫视,http://39.134.65.207/PLTV/88888888/224/3221225972/1.m3u8
天津卫视,http://39.134.65.239/PLTV/88888888/224/3221225972/1.m3u8
天津卫视,http://39.134.65.213/PLTV/88888888/224/3221225972/1.m3u8
天津卫视,http://39.134.66.54:80/PLTV/88888888/224/3221225972/1.m3u8
天津卫视,http://39.134.65.211/PLTV/88888888/224/3221225972/1.m3u8
天津卫视,http://39.134.65.243/PLTV/88888888/224/3221225972/1.m3u8
天津卫视,http://39.134.65.209/PLTV/88888888/224/3221225972/1.m3u8
天津卫视,http://39.134.65.215/PLTV/88888888/224/3221225972/1.m3u8
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221225972/1.m3u8
天津卫视,http://39.134.67.154/PLTV/88888888/224/3221225972/1.m3u8
天津卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226459/.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
天津卫视,http://[2409:8087:1a15:10d1::36]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
天津卫视,http://39.135.136.69/wh7f454c46tw3510115320_-1895997746/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8?icpid=88888888&RTS=1749481128&from=5&hms_devid=1141&online=1749481128&vqe=3
河南卫视,http://39.134.67.134/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226480/.m3u8
河南卫视,http://39.134.65.251/PLTV/88888888/224/3221225988/1.m3u8
河南卫视,http://39.135.136.71/PLTV/88888888/224/3221225988/1.m3u8
河南卫视,http://39.134.65.249/PLTV/88888888/224/3221225988/1.m3u8
河南卫视,http://39.134.66.52:80/PLTV/88888888/224/3221225988/1.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
河南卫视,http://[2409:8087:1a15:10d1::36]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
河南卫视,http://39.135.136.71/wh7f454c46tw3519850304_1437937288/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8?icpid=88888888&RTS=1749481138&from=5&hms_devid=1142&online=1749481138&vqe=3
河北卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226406/.m3u8
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225961/1.m3u8
河北卫视,http://39.134.66.54:80/PLTV/88888888/224/3221225961/1.m3u8
河北卫视,http://39.134.67.110/PLTV/88888888/224/3221225961/1.m3u8
河北卫视,http://39.135.136.71/PLTV/88888888/224/3221225961/1.m3u8
河北卫视,http://39.134.65.239/PLTV/88888888/224/3221225961/1.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河北卫视,http://[2409:8087:1a15:10d1::38]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河北卫视,http://39.134.67.136/wh7f454c46tw3528663055_803001726/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8?icpid=88888888&RTS=1749481147&from=5&hms_devid=712&online=1749481147&vqe=3
山东卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226456/.m3u8
山东卫视,http://39.134.65.247/PLTV/88888888/224/3221225952/1.m3u8
山东卫视,http://39.134.67.110/PLTV/88888888/224/3221225952/1.m3u8
山东卫视,http://39.135.136.67/PLTV/88888888/224/3221225952/1.m3u8
山东卫视,http://39.134.65.251/PLTV/88888888/224/3221225952/1.m3u8
山东卫视,http://39.134.65.249/PLTV/88888888/224/3221225952/1.m3u8
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221225952/1.m3u8
山东卫视,http://39.134.66.48:80/PLTV/88888888/224/3221225952/1.m3u8
山东卫视,http://[2409:8087:1a15:10d1::33]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山东卫视,http://39.134.67.146/wh7f454c46tw3538620924_1042518598/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8?icpid=88888888&RTS=1749481157&from=5&hms_devid=979&online=1749481157&vqe=3
安徽卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226391/.m3u8
安徽卫视,http://39.134.65.207/PLTV/88888888/224/3221225925/1.m3u8
安徽卫视,http://39.134.65.213/PLTV/88888888/224/3221225925/1.m3u8
安徽卫视,http://39.134.66.51:80/PLTV/88888888/224/3221225925/1.m3u8
安徽卫视,http://39.134.67.154/PLTV/88888888/224/3221225925/1.m3u8
安徽卫视,http://39.134.65.209/PLTV/88888888/224/3221225925/1.m3u8
安徽卫视,http://39.134.65.243/PLTV/88888888/224/3221225925/1.m3u8
安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225925/1.m3u8
安徽卫视,http://39.134.65.215/PLTV/88888888/224/3221225925/1.m3u8
安徽卫视,http://39.134.67.110/PLTV/88888888/224/3221225925/1.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
安徽卫视,http://[2409:8087:1a15:10d1::39]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
安徽卫视,http://39.135.136.71/wh7f454c46tw3546583050_970245099/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8?icpid=88888888&RTS=1749481165&from=5&hms_devid=1142&online=1749481165&vqe=3
湖北卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225627/.m3u8
湖北卫视,http://39.134.65.249/PLTV/88888888/224/3221225569/1.m3u8
湖北卫视,http://39.134.67.154/PLTV/88888888/224/3221225569/1.m3u8
湖北卫视,http://39.134.66.7:80/PLTV/88888888/224/3221225569/1.m3u8
湖北卫视,http://39.134.65.247/PLTV/88888888/224/3221225569/1.m3u8
湖北卫视,http://39.134.65.251/PLTV/88888888/224/3221225569/1.m3u8
湖北卫视,http://39.134.65.196/PLTV/88888888/224/3221225569/1.m3u8
湖北卫视,http://39.134.65.200/PLTV/88888888/224/3221225569/1.m3u8
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221225975/1.m3u8
湖北卫视,http://39.134.65.215/PLTV/88888888/224/3221225975/1.m3u8
湖北卫视,http://39.134.65.243/PLTV/88888888/224/3221225975/1.m3u8
湖北卫视,http://39.134.65.239/PLTV/88888888/224/3221225975/1.m3u8
湖北卫视,http://39.134.65.249/PLTV/88888888/224/3221225975/1.m3u8
湖北卫视,http://39.134.66.53:80/PLTV/88888888/224/3221225975/1.m3u8
湖北卫视,http://39.134.65.209/PLTV/88888888/224/3221225975/1.m3u8
湖北卫视,http://39.134.65.207/PLTV/88888888/224/3221225975/1.m3u8
湖北卫视,http://39.135.136.67/PLTV/88888888/224/3221225975/1.m3u8
湖北卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226477/.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖北卫视,http://[2409:8087:1a15:10d1::36]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖北卫视,http://39.135.136.71/wh7f454c46tw3554477256_431716926/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8?icpid=88888888&RTS=1749481173&from=5&hms_devid=1142&online=1749481173&vqe=3
四川卫视,http://39.134.67.6/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226338/.m3u8
四川卫视,http://39.134.67.110/PLTV/88888888/224/3221225970/1.m3u8
四川卫视,http://39.135.136.69/PLTV/88888888/224/3221225970/1.m3u8
四川卫视,http://39.134.66.53:80/PLTV/88888888/224/3221225970/1.m3u8
四川卫视,http://39.134.65.239/PLTV/88888888/224/3221225970/1.m3u8
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221225970/1.m3u8
四川卫视,http://39.134.65.207/PLTV/88888888/224/3221225970/1.m3u8
四川卫视,http://39.134.65.247/PLTV/88888888/224/3221225970/1.m3u8
四川卫视,http://39.134.65.213/PLTV/88888888/224/3221225970/1.m3u8
四川卫视,http://39.134.65.243/PLTV/88888888/224/3221225970/1.m3u8
四川卫视,http://39.134.65.245/PLTV/88888888/224/3221225970/1.m3u8
四川卫视,http://39.134.65.251/PLTV/88888888/224/3221225970/1.m3u8
四川卫视,http://39.134.65.209/PLTV/88888888/224/3221225970/1.m3u8
四川卫视,http://39.134.65.215/PLTV/88888888/224/3221225970/1.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://[2409:8087:1a15:10d1::34]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://39.135.136.69/wh7f454c46tw3565287410_-2077035459/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8?icpid=88888888&RTS=1749481183&from=5&hms_devid=1141&online=1749481183&vqe=3
吉林卫视,http://39.134.67.134/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226397/.m3u8
吉林卫视,http://39.134.65.209/PLTV/88888888/224/3221225981/1.m3u8
吉林卫视,http://39.134.65.215/PLTV/88888888/224/3221225981/1.m3u8
吉林卫视,http://39.135.136.69/PLTV/88888888/224/3221225981/1.m3u8
吉林卫视,http://39.134.65.207/PLTV/88888888/224/3221225981/1.m3u8
吉林卫视,http://39.134.65.213/PLTV/88888888/224/3221225981/1.m3u8
吉林卫视,http://39.134.65.249/PLTV/88888888/224/3221225981/1.m3u8
吉林卫视,http://39.134.66.53:80/PLTV/88888888/224/3221225981/1.m3u8
吉林卫视,http://39.134.65.247/PLTV/88888888/224/3221225981/1.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视,http://[2409:8087:1a15:10d1::36]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视,http://39.135.136.69/wh7f454c46tw3491154488_-1532635562/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8?icpid=88888888&RTS=1749481109&from=5&hms_devid=1141&online=1749481109&vqe=3
重庆卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226409/.m3u8
重庆卫视,http://39.134.65.194/PLTV/88888888/224/3221225963/1.m3u8
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8
重庆卫视,http://39.134.65.211/PLTV/88888888/224/3221225963/1.m3u8
重庆卫视,http://39.134.65.209/PLTV/88888888/224/3221225963/1.m3u8
重庆卫视,http://39.134.65.200/PLTV/88888888/224/3221225963/1.m3u8
重庆卫视,http://39.134.67.150/PLTV/88888888/224/3221225963/1.m3u8
重庆卫视,http://39.134.66.35:80/PLTV/88888888/224/3221225963/1.m3u8
重庆卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225618/.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
重庆卫视,http://[2409:8087:1a15:10d1::36]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
重庆卫视,http://39.134.67.155/wh7f454c46tw3574080032_-496522208/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8?icpid=88888888&RTS=1749481192&from=5&hms_devid=1102&online=1749481192&vqe=3
贵州卫视,http://39.135.136.67/PLTV/88888888/224/3221225974/0.m3u8
贵州卫视,http://39.134.66.42:80/PLTV/88888888/224/3221225974/1.m3u8
贵州卫视,http://39.134.65.251/PLTV/88888888/224/3221225974/1.m3u8
贵州卫视,http://39.134.65.247/PLTV/88888888/224/3221225974/1.m3u8
贵州卫视,http://39.134.65.243/PLTV/88888888/224/3221225974/1.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
贵州卫视,http://[2409:8087:1a15:10d1::34]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
贵州卫视,http://39.135.136.66/wh7f454c46tw3582873753_617646080/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8?icpid=88888888&RTS=1749481201&from=5&hms_devid=1140&online=1749481201&vqe=3
江西卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226344/.m3u8
江西卫视,http://39.134.65.251/PLTV/88888888/224/3221225935/1.m3u8
江西卫视,http://39.135.136.69/PLTV/88888888/224/3221225935/1.m3u8
江西卫视,http://39.134.67.110/PLTV/88888888/224/3221225935/1.m3u8
江西卫视,http://39.134.65.243/PLTV/88888888/224/3221225935/1.m3u8
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8
江西卫视,http://39.134.65.247/PLTV/88888888/224/3221225935/1.m3u8
江西卫视,http://39.134.66.54:80/PLTV/88888888/224/3221225935/1.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
江西卫视,http://[2409:8087:1a15:10d1::34]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
江西卫视,http://39.135.136.66/wh7f454c46tw3591129492_1529679113/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8?icpid=88888888&RTS=1749481209&from=5&hms_devid=1140&online=1749481209&vqe=3
深圳卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225739/.m3u8
深圳卫视,http://39.134.65.198/PLTV/88888888/224/3221225668/1.m3u8
深圳卫视,http://39.134.65.249/PLTV/88888888/224/3221225668/1.m3u8
深圳卫视,http://39.134.65.247/PLTV/88888888/224/3221225668/1.m3u8
深圳卫视,http://39.134.67.155/PLTV/88888888/224/3221225668/1.m3u8
深圳卫视,http://39.134.66.44:80/PLTV/88888888/224/3221225668/1.m3u8
深圳卫视,http://39.134.65.251/PLTV/88888888/224/3221225668/1.m3u8
深圳卫视,http://39.134.65.196/PLTV/88888888/224/3221225668/1.m3u8
深圳卫视,http://39.134.65.243/PLTV/88888888/224/3221225668/1.m3u8
深圳卫视,http://39.134.65.247/PLTV/88888888/224/3221225943/1.m3u8
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225943/1.m3u8
深圳卫视,http://39.134.65.213/PLTV/88888888/224/3221225943/1.m3u8
深圳卫视,http://39.134.65.243/PLTV/88888888/224/3221225943/1.m3u8
深圳卫视,http://39.134.67.110/PLTV/88888888/224/3221225943/1.m3u8
深圳卫视,http://39.134.65.198/PLTV/88888888/224/3221225943/1.m3u8
深圳卫视,http://39.134.67.147/PLTV/88888888/224/3221225943/1.m3u8
深圳卫视,http://39.134.65.249/PLTV/88888888/224/3221225943/1.m3u8
深圳卫视,http://39.134.65.251/PLTV/88888888/224/3221225943/1.m3u8
深圳卫视,http://39.134.66.36:80/PLTV/88888888/224/3221225943/1.m3u8
深圳卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226313/.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
深圳卫视,http://[2409:8087:1a15:10d1::33]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
深圳卫视,http://39.134.67.153/wh7f454c46tw3599866824_-2099179866/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8?icpid=88888888&RTS=1749481218&from=5&hms_devid=978&online=1749481218&vqe=3
广东卫视,http://39.134.67.134/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226248/.m3u8
广东卫视,http://39.134.65.213/PLTV/88888888/224/3221225966/1.m3u8
广东卫视,http://39.134.65.207/PLTV/88888888/224/3221225966/1.m3u8
广东卫视,http://39.134.65.215/PLTV/88888888/224/3221225966/1.m3u8
广东卫视,http://39.134.66.52:80/PLTV/88888888/224/3221225966/1.m3u8
广东卫视,http://39.134.65.245/PLTV/88888888/224/3221225966/1.m3u8
广东卫视,http://39.134.67.139/PLTV/88888888/224/3221225966/1.m3u8
广东卫视,http://39.134.65.209/PLTV/88888888/224/3221225966/1.m3u8
广东卫视,http://39.134.65.239/PLTV/88888888/224/3221225966/1.m3u8
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225966/1.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广东卫视,http://[2409:8087:1a15:10d1::37]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广东卫视,http://39.134.67.137/wh7f454c46tw3614918048_-787734431/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8?icpid=88888888&RTS=1749481233&from=5&hms_devid=712&online=1749481233&vqe=3
广西卫视,http://39.134.66.46:80/PLTV/88888888/224/3221226091/1.m3u8
广西卫视,http://39.134.67.110/PLTV/88888888/224/3221226091/1.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8
广西卫视,http://39.135.133.2/wh7f454c46tw3625070274_488250763/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8?icpid=88888888&RTS=1749481243&from=5&hms_devid=1257&online=1749481243&vqe=3
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8
东南卫视,http://39.134.67.154/PLTV/88888888/224/3221225950/1.m3u8
东南卫视,http://39.134.66.54:80/PLTV/88888888/224/3221225950/1.m3u8
东南卫视,http://39.134.67.110/PLTV/88888888/224/3221225950/1.m3u8
东南卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226341/.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
东南卫视,http://[2409:8087:1a15:10d1::39]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
东南卫视,http://39.134.67.146/wh7f454c46tw3635474399_-1333449751/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8?icpid=88888888&RTS=1749481254&from=5&hms_devid=979&online=1749481254&vqe=3
东南卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225620/.m3u8
海南卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226465/.m3u8
海南卫视,http://39.134.67.110/PLTV/88888888/224/3221225978/1.m3u8
海南卫视,http://39.134.65.251/PLTV/88888888/224/3221225978/1.m3u8
海南卫视,http://39.134.67.146/PLTV/88888888/224/3221225978/1.m3u8
海南卫视,http://39.134.66.6:80/PLTV/88888888/224/3221225978/1.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
海南卫视,http://39.134.67.155/wh7f454c46tw3643149803_-1527212858/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8?icpid=88888888&RTS=1749481261&from=5&hms_devid=1102&online=1749481261&vqe=3
北京纪实,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225729/.m3u8
北京纪实,http://39.134.65.245/PLTV/88888888/224/3221225670/1.m3u8
北京纪实,http://39.134.67.146/PLTV/88888888/224/3221225670/1.m3u8
北京纪实,http://39.134.66.37:80/PLTV/88888888/224/3221225670/1.m3u8
北京纪实,http://39.134.65.239/PLTV/88888888/224/3221225670/1.m3u8
北京纪实,http://39.134.65.196/PLTV/88888888/224/3221225670/1.m3u8
北京纪实,http://39.134.65.198/PLTV/88888888/224/3221225670/1.m3u8
北京纪实,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
北京纪实,http://39.134.67.147/wh7f454c46tw3656209816_-1863263129/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8?icpid=88888888&RTS=1749481274&from=5&hms_devid=979&online=1749481274&vqe=3
内蒙古卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225634/.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
🇨🇳数字电视,#genre#
超级电视剧,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225716/.m3u8
超级电视剧,http://39.134.65.211/PLTV/88888888/224/3221225637/1.m3u8
超级电视剧,http://39.134.65.251/PLTV/88888888/224/3221225637/1.m3u8
超级电视剧,http://39.134.65.213/PLTV/88888888/224/3221225637/1.m3u8
超级电视剧,http://39.134.65.198/PLTV/88888888/224/3221225637/1.m3u8
超级电视剧,http://39.134.65.239/PLTV/88888888/224/3221225637/1.m3u8
超级电视剧,http://39.134.67.150/PLTV/88888888/224/3221225637/1.m3u8
超级电视剧,http://39.134.65.247/PLTV/88888888/224/3221225637/1.m3u8
超级电视剧,http://39.134.65.215/PLTV/88888888/224/3221225637/1.m3u8
超级电视剧,http://39.134.65.209/PLTV/88888888/224/3221225637/1.m3u8
超级电视剧,http://39.134.65.249/PLTV/88888888/224/3221225637/1.m3u8
超级电视剧,http://39.134.65.207/PLTV/88888888/224/3221225637/1.m3u8
超级电视剧,http://39.134.66.49:80/PLTV/88888888/224/3221225637/1.m3u8
超级电视剧,http://39.134.65.245/PLTV/88888888/224/3221225637/1.m3u8
超级电视剧,http://39.134.65.200/PLTV/88888888/224/3221225637/1.m3u8
超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级电视剧,http://39.134.67.150/wh7f454c46tw3687595390_-978107533/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8?icpid=88888888&RTS=1749481306&from=5&hms_devid=977&online=1749481306&vqe=3
超级电影,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225717/.m3u8
